date,meantempm,maxtempm,mintempm,meanpressurem,maxpressurem,minpressurem,meanhumidity,maxhumidity,minhumidity,rain
3/14/2017,11,15,7,1031.25,1032,1030,78,93,63,0
3/15/2017,11,17,5,1031.69,1034,1029,75,93,52,0
3/16/2017,12,17,6,1021.43,1028,1017,72,93,55,0
3/17/2017,8,11,5,1015.42,1019,1007,63,81,50,1
3/18/2017,13,15,11,1008.91,1011,1006,75,88,67,0
3/19/2017,14,16,11,1007.41,1010,1006,69,82,52,0
3/20/2017,10,14,7,1003.46,1007,1001,79,88,67,1
3/21/2017,8,11,5,1008.83,1010,1005,55,81,33,0
3/22/2017,7,9,5,1007.78,1011,1006,77,93,62,1
3/23/2017,8,10,7,1015.92,1022,1011,79,87,66,1
3/24/2017,8,10,6,1028.95,1032,1023,79,87,71,0
3/25/2017,8,12,4,1028.61,1032,1026,59,93,28,0
3/26/2017,9,13,5,1024.21,1025,1023,78,93,67,0
3/27/2017,8,11,5,1021.9,1024,1020,86,93,71,0
3/28/2017,11,17,5,1019.76,1021,1019,76,94,52,0
3/29/2017,13,15,11,1021.8,1023,1020,79,88,67,1
3/30/2017,15,20,10,1018.58,1022,1013,60,82,46,0
3/31/2017,13,16,10,1009.84,1011,1009,65,76,51,1
4/1/2017,12,16,8,1009.84,1014,1008,69,87,48,1
4/2/2017,12,16,7,1021.48,1026,1014,71,93,51,0
4/3/2017,11,17,5,1025,1027,1023,73,93,42,0
4/4/2017,12,15,8,1025.2,1029,1022,78,94,63,1
4/5/2017,10,14,5,1029.82,1031,1029,67,87,51,0
4/6/2017,12,16,7,1029.17,1032,1028,58,81,42,0
4/7/2017,10,16,4,1026.4,1028,1025,69,87,51,0
4/8/2017,10,18,2,1023.57,1025,1022,74,93,52,0
4/9/2017,13,24,2,1019.68,1022,1017,57,93,31,0
4/10/2017,11,14,8,1024.68,1027,1020,58,82,47,0
4/11/2017,10,16,5,1025.77,1028,1022,60,81,45,0
4/12/2017,11,16,6,1017.45,1022,1015,62,81,45,0
4/13/2017,10,13,6,1017.38,1018,1016,62,81,50,0
4/14/2017,12,17,7,1015.82,1017,1014,57,71,47,0
4/15/2017,10,14,7,1017.24,1020,1014,57,87,36,1
4/16/2017,10,14,5,1020.73,1022,1019,60,76,41,1
4/17/2017,7,11,3,1022.53,1026,1018,69,81,54,1
4/18/2017,7,12,2,1030.16,1034,1026,65,93,41,0
4/19/2017,7,12,2,1036.26,1037,1035,61,87,41,0
4/20/2017,8,16,0,1034.95,1037,1033,61,87,42,0
4/21/2017,10,15,6,1030.45,1033,1028,66,100,51,0
4/22/2017,10,14,7,1028.02,1029,1027,70,93,48,0
4/23/2017,10,14,7,1025.38,1029,1021,61,81,44,0
4/24/2017,11,15,7,1014.38,1021,1011,66,87,49,1
4/25/2017,6,11,1,1012.76,1014,1011,54,87,30,0
4/26/2017,5,8,2,1017.05,1020,1014,77,93,57,1
4/27/2017,5,10,0,1017.63,1020,1016,72,87,47,1
4/28/2017,10,13,6,1016.12,1017,1015,63,87,41,0
4/29/2017,10,15,6,1014.46,1016,1011,65,87,42,0
4/30/2017,13,17,9,1002.34,1011,999,59,87,37,1
5/1/2017,12,16,8,1005.45,1014,999,74,87,58,1
5/2/2017,10,16,4,1018.69,1021,1014,76,93,52,1
5/3/2017,8,11,6,1020.98,1022,1020,83,87,76,1
5/4/2017,11,13,9,1021.76,1024,1021,76,87,67,1
5/5/2017,11,13,9,1020.44,1023,1016,72,87,54,1
5/6/2017,12,16,9,1012.94,1015,1012,72,87,63,0
5/7/2017,11,16,6,1020.07,1024,1015,69,100,51,0
5/8/2017,10,13,6,1025.56,1027,1024,70,87,58,0
5/9/2017,8,11,5,1021.23,1027,1015,70,87,58,0
5/10/2017,10,13,6,1008.07,1015,1003,67,87,58,0
5/11/2017,10,16,4,996.65,1002,994,76,94,59,1
5/12/2017,14,19,10,997.23,1002,994,76,94,56,1
5/13/2017,14,18,11,1007.91,1013,1002,66,88,42,1
5/14/2017,14,19,9,1018.43,1024,1013,61,88,34,1
5/15/2017,12,19,6,1024.7,1026,1024,74,88,60,1
5/16/2017,20,25,16,1023.2,1024,1023,63,82,41,1
5/17/2017,16,20,13,1015.35,1023,1011,85,94,68,1
5/18/2017,13,16,9,1011.46,1013,1009,80,94,55,1
5/19/2017,12,14,9,1011.29,1014,1009,78,88,59,1
5/20/2017,12,17,7,1017.89,1023,1014,68,87,48,0
5/21/2017,14,19,9,1023.41,1026,1021,69,88,46,0
5/22/2017,16,23,8,1016.12,1021,1014,60,94,35,0
5/23/2017,16,21,12,1020.26,1023,1015,68,82,52,0
5/24/2017,19,25,13,1024.9,1026,1023,66,88,47,0
5/25/2017,16,21,11,1023.81,1025,1022,71,94,49,0
5/26/2017,17,23,11,1018.1,1021,1014,73,94,57,0
5/27/2017,18,24,12,1014.05,1017,1012,66,94,50,0
5/28/2017,18,24,11,1017.14,1019,1015,67,94,44,0
5/29/2017,18,22,13,1011.86,1016,1011,79,88,64,1
5/30/2017,18,22,15,1014.79,1019,1012,67,88,52,0
5/31/2017,16,20,13,1022.02,1023,1020,75,88,59,0
6/1/2017,16,23,10,1020.39,1023,1018,64,94,47,0
6/2/2017,17,24,10,1015.29,1018,1013,70,94,50,1
6/3/2017,18,22,14,1013.4,1014,1013,61,94,31,1
6/4/2017,16,20,11,1015.45,1017,1014,57,72,40,0
6/5/2017,16,19,12,1007.33,1014,997,67,82,49,1
6/6/2017,14,17,10,994.5,1003,987,75,94,48,1
6/7/2017,16,20,11,1009.83,1014,1003,59,77,37,1
6/8/2017,16,19,13,1009.7,1013,1007,69,88,56,1
6/9/2017,17,21,13,1011.12,1016,1007,69,88,46,1
6/10/2017,18,23,13,1016.39,1018,1016,62,82,38,0
6/11/2017,20,24,15,1013.44,1016,1012,64,82,44,0
6/12/2017,16,19,12,1016.61,1019,1014,61,77,49,0
6/13/2017,16,22,11,1019.16,1020,1018,63,82,43,0
6/14/2017,16,22,10,1017.14,1019,1014,64,88,41,0
6/15/2017,19,25,13,1013.63,1018,1012,54,88,33,0
6/16/2017,18,23,13,1022.93,1026,1018,56,72,41,0
6/17/2017,22,28,16,1025.7,1027,1024,60,82,42,0
6/18/2017,24,30,18,1022.78,1025,1021,56,83,40,0
6/19/2017,21,28,14,1019.1,1022,1018,65,88,42,0
6/20/2017,20,26,13,1018.12,1019,1017,74,94,51,0
6/21/2017,20,25,15,1014.72,1018,1011,72,88,57,0
6/22/2017,22,25,18,1010.88,1014,1009,64,78,47,1
6/23/2017,20,25,14,1015,1016,1014,58,77,41,0
6/24/2017,20,23,17,1012.63,1015,1011,69,88,57,1
6/25/2017,19,23,15,1011.29,1013,1010,63,82,47,0
6/26/2017,16,21,11,1013.9,1015,1013,55,77,38,0
6/27/2017,16,19,14,1006.71,1013,1001,74,94,59,1
6/28/2017,15,17,13,995.97,999,995,82,94,77,1
6/29/2017,16,20,11,995.7,999,994,67,82,49,0
6/30/2017,16,21,12,1003.54,1009,999,69,94,53,1
7/1/2017,18,21,14,1014.53,1016,1010,64,88,49,1
7/2/2017,19,23,15,1020.15,1021,1017,57,77,38,1
7/3/2017,18,23,14,1019.54,1021,1018,62,77,44,0
7/4/2017,18,24,12,1019,1020,1017,60,88,44,0
7/5/2017,19,24,14,1018.37,1019,1017,63,82,47,0
7/6/2017,21,26,16,1014.4,1018,1012,68,88,50,0
7/7/2017,22,29,16,1014.95,1016,1013,56,88,29,0
7/8/2017,20,25,16,1017.21,1019,1016,68,88,36,0
7/9/2017,21,26,16,1012.61,1017,1010,61,88,42,0
7/10/2017,20,27,13,1007.3,1009,1006,58,82,32,0
7/11/2017,18,21,14,1009.15,1010,1007,70,94,53,1
7/12/2017,18,21,12,1015.34,1023,1004,72,94,40,1
7/13/2017,14,20,9,1021.18,1023,1018,61,93,40,0
7/14/2017,16,20,13,1018.9,1022,1017,58,77,40,0
7/15/2017,17,22,12,1021.09,1022,1020,68,82,56,1
7/16/2017,21,25,17,1021.62,1022,1021,70,88,54,0
7/17/2017,18,23,14,1022.75,1024,1022,69,88,53,0
7/18/2017,19,24,14,1016.29,1022,1010,69,88,50,1
7/19/2017,21,25,17,1005.86,1009,1004,74,94,57,1
7/20/2017,18,21,14,1007.32,1011,1005,68,88,37,1
7/21/2017,18,22,14,1009.1,1012,1007,57,77,41,0
7/22/2017,18,22,14,1008.22,1010,1006,68,88,46,1
7/23/2017,15,19,11,1010.61,1012,1009,75,94,52,1
7/24/2017,15,17,13,1012.68,1016,1009,83,94,72,1
7/25/2017,17,21,13,1014.66,1016,1013,72,88,53,0
7/26/2017,16,22,11,1007.34,1013,1004,78,94,63,1
7/27/2017,17,20,14,1006.1,1007,1005,71,88,52,1
7/28/2017,18,22,13,1008.19,1009,1006,71,88,46,1
7/29/2017,19,22,16,1007.33,1009,1004,72,94,43,1
7/30/2017,18,22,15,1005.56,1009,1001,68,88,49,1
7/31/2017,18,22,14,1011.15,1013,1009,62,82,46,0
8/1/2017,18,24,11,1013.95,1015,1013,61,94,36,0
8/2/2017,17,19,15,1012.26,1015,1008,78,88,56,1
8/3/2017,18,21,16,1006.91,1009,1005,68,83,56,1
8/4/2017,18,22,15,1010.7,1013,1008,60,77,46,0
8/5/2017,16,21,12,1015.95,1020,1012,61,82,40,1
8/6/2017,16,23,10,1021.33,1023,1020,59,87,33,0
8/7/2017,16,21,12,1016.68,1020,1014,69,88,56,0
8/8/2017,16,19,12,1010.2,1014,1008,80,94,63,1
8/9/2017,15,17,13,1014.31,1019,1011,83,94,72,1
8/10/2017,14,18,11,1022.07,1023,1020,77,94,59,1
8/11/2017,16,22,10,1017.71,1022,1015,62,88,43,0
8/12/2017,19,22,16,1014.8,1018,1013,63,88,41,0
8/13/2017,16,21,12,1020.51,1022,1018,55,82,35,0
8/14/2017,17,23,11,1016.9,1021,1014,59,88,38,0
8/15/2017,19,23,15,1014.71,1019,1012,62,88,38,1
8/16/2017,18,23,12,1018.28,1020,1015,57,82,38,0
8/17/2017,20,24,16,1010.98,1015,1010,72,88,53,1
8/18/2017,18,21,15,1010.27,1012,1009,64,88,40,1
8/19/2017,16,20,13,1016.21,1020,1011,57,82,37,0
8/20/2017,16,21,11,1022.56,1024,1020,63,88,40,1
8/21/2017,16,19,14,1021.48,1023,1021,81,94,68,1
8/22/2017,18,21,16,1018.76,1021,1015,77,88,64,1
8/23/2017,20,24,17,1012.85,1015,1012,70,94,52,0
8/24/2017,17,22,12,1016.26,1018,1015,65,82,43,0
8/25/2017,16,23,10,1016.74,1018,1016,69,94,44,0
8/26/2017,18,25,11,1015.63,1017,1015,65,94,32,0
8/27/2017,18,24,13,1017.91,1019,1017,73,94,50,0
8/28/2017,20,27,12,1017.05,1019,1015,71,94,48,0
8/29/2017,22,27,16,1012.3,1015,1010,69,88,45,0
8/30/2017,13,15,11,1012.24,1014,1010,83,94,72,1
8/31/2017,14,19,9,1016.83,1019,1014,73,93,49,1
9/1/2017,14,20,7,1020.63,1023,1019,70,100,40,0
9/2/2017,15,20,10,1021.27,1023,1019,71,94,49,1
9/3/2017,14,20,9,1013.33,1019,1011,70,100,45,1
9/4/2017,18,23,14,1011.93,1015,1010,81,88,69,1
9/5/2017,18,20,15,1013.28,1015,1012,77,88,68,1
9/6/2017,15,18,12,1018,1019,1016,64,82,49,1
9/7/2017,16,19,12,1012.97,1018,1006,66,77,52,0
9/8/2017,16,19,13,998.51,1005,995,81,88,63,1
9/9/2017,14,18,10,996.98,1001,995,73,88,45,1
9/10/2017,12,17,8,997.67,1002,992,79,93,59,1
9/11/2017,15,19,11,993.29,1000,991,71,82,49,1
9/12/2017,14,19,10,1003.69,1007,996,68,88,37,1
9/13/2017,14,18,11,998.12,1001,991,62,82,48,1
9/14/2017,12,17,8,1006.8,1013,1000,73,87,48,1
9/15/2017,12,16,8,1011.93,1012,1011,75,88,48,1
9/16/2017,11,14,8,1010.74,1012,1010,81,93,67,1
9/17/2017,12,16,8,1013,1015,1011,84,94,63,1
9/18/2017,13,16,10,1016.33,1019,1015,83,94,59,1
9/19/2017,11,15,7,1020.71,1022,1019,82,93,63,1
9/20/2017,12,18,7,1018.39,1021,1017,79,94,64,0
9/21/2017,16,19,14,1015.6,1018,1014,71,88,52,1
9/22/2017,13,18,8,1020.85,1022,1018,70,94,37,0
9/23/2017,14,19,10,1021.95,1023,1021,77,88,56,1
9/24/2017,16,20,12,1019.55,1021,1019,74,88,56,0
9/25/2017,16,19,14,1019.56,1021,1018,81,88,73,1
9/26/2017,16,19,12,1021.89,1023,1021,83,94,64,0
9/27/2017,14,20,9,1019.56,1022,1018,81,94,64,1
9/28/2017,17,20,14,1018,1020,1016,77,94,56,1
9/29/2017,16,20,13,1015.62,1018,1014,79,88,64,1
9/30/2017,14,18,10,1016.31,1017,1014,74,88,48,1
10/1/2017,16,19,13,1010.93,1014,1008,81,94,68,1
10/2/2017,16,18,12,1012.05,1015,1009,61,72,45,0
10/3/2017,13,16,10,1021.52,1025,1015,63,76,45,0
10/4/2017,13,17,9,1020.74,1024,1014,65,76,55,0
10/5/2017,13,16,10,1015.83,1021,1010,61,77,45,1
10/6/2017,12,15,8,1024.78,1026,1021,65,82,42,0
10/7/2017,14,17,10,1016.53,1024,1013,74,88,62,1
10/8/2017,12,16,8,1019.37,1021,1016,79,93,63,0
10/9/2017,12,17,7,1017.95,1021,1016,78,94,67,0
10/10/2017,14,17,11,1014.46,1016,1013,77,88,63,0
10/11/2017,15,17,12,1011.02,1013,1009,75,88,55,1
10/12/2017,15,20,10,1019.58,1022,1013,73,88,52,0
10/13/2017,16,20,11,1021.95,1023,1021,79,94,68,0
10/14/2017,16,21,12,1023.61,1025,1022,75,88,56,0
10/15/2017,14,20,8,1018.07,1022,1017,79,94,60,0
10/16/2017,16,23,10,1015.98,1018,1014,71,94,53,0
10/17/2017,12,15,8,1018.49,1021,1016,69,82,51,0
10/18/2017,12,16,9,1011.34,1015,1010,84,94,67,1
10/19/2017,16,19,13,1004.07,1010,1000,84,94,72,1
10/20/2017,13,15,11,1004.35,1009,998,74,88,59,1
10/21/2017,14,15,12,1002.64,1005,1002,71,82,59,1
10/22/2017,12,13,10,1011.9,1017,1004,64,82,47,0
10/23/2017,13,16,10,1017.33,1018,1016,83,94,76,1
10/24/2017,16,19,13,1017.5,1018,1017,81,94,73,0
10/25/2017,14,19,9,1019.81,1024,1016,73,88,56,0
10/26/2017,10,15,5,1024.2,1026,1023,91,94,87,0
10/27/2017,10,14,5,1032.02,1034,1026,77,93,58,0
10/28/2017,10,15,6,1023.38,1032,1017,76,87,67,0
10/29/2017,11,16,6,1022.33,1028,1015,69,81,51,0
10/30/2017,6,11,2,1029.8,1031,1028,77,87,58,0
10/31/2017,10,14,5,1024.58,1029,1022,74,82,63,0
11/1/2017,10,15,4,1018.23,1022,1014,75,93,51,0
11/2/2017,9,13,5,1015.22,1017,1013,84,93,72,0
11/3/2017,11,14,8,1012.62,1016,1009,82,94,63,1
11/4/2017,10,14,7,1004.09,1008,1000,83,94,71,1
11/5/2017,7,10,4,1014.52,1022,1008,75,87,58,0
11/6/2017,4,10,-1,1024.8,1026,1023,76,93,62,0
11/7/2017,10,12,7,1017.61,1022,1015,74,87,66,1
11/8/2017,6,9,3,1021.63,1025,1016,81,87,76,1
11/9/2017,10,17,2,1022.46,1024,1021,81,87,59,0
11/10/2017,10,12,7,1018.33,1020,1016,65,82,50,1
11/11/2017,8,10,6,1010.85,1015,1009,87,93,76,1
11/12/2017,6,8,4,1011.15,1020,1006,72,87,53,1
11/13/2017,5,8,2,1024.34,1026,1020,73,81,66,0
11/14/2017,8,13,3,1023,1025,1022,79,87,70,1
11/15/2017,10,12,9,1023.66,1024,1023,88,94,82,0
11/16/2017,10,14,4,1022.79,1027,1021,78,94,63,0
11/17/2017,4,9,-1,1028.24,1030,1026,76,93,50,0
11/18/2017,6,9,3,1021.23,1025,1019,80,87,65,1
11/19/2017,4,7,2,1022.56,1023,1020,73,87,61,0
11/20/2017,9,13,5,1014.14,1022,1012,83,93,72,1
11/21/2017,13,15,11,1008.93,1012,1005,77,88,63,1
11/22/2017,14,16,12,997.86,1004,990,64,77,55,0
11/23/2017,12,16,7,998.6,1006,987,64,82,44,1
11/24/2017,3,8,-2,1010.19,1012,1005,76,93,66,0
11/25/2017,3,8,-2,1015.34,1020,1011,74,93,53,0
11/26/2017,5,8,2,1022.82,1024,1020,70,81,53,0
11/27/2017,8,11,5,1011,1020,1008,74,87,66,1
11/28/2017,4,7,2,1007.14,1008,1007,77,87,61,0
11/29/2017,18,34,2,1008.74,1012,1007,77,87,11,1
11/30/2017,2,5,-1,1009.85,1012,1008,74,81,60,0
12/1/2017,4,6,2,1019.7,1025,1011,81,87,70,1
12/2/2017,4,7,1,1026.1,1027,1025,80,93,70,0
12/3/2017,8,10,5,1026,1029,1024,87,93,82,0
12/4/2017,6,9,2,1032.85,1035,1029,80,93,66,0
12/5/2017,8,9,7,1034.38,1036,1033,71,76,62,0
12/6/2017,8,10,7,1026.44,1032,1018,70,76,62,0
12/7/2017,8,12,4,1009.3,1017,1004,78,88,65,1
12/8/2017,2,4,-1,1014.28,1017,1010,71,80,61,0
12/9/2017,2,4,-1,1013.37,1017,1003,74,81,60,0
12/10/2017,2,4,-1,979.5,1001,971,88,100,65,1
12/11/2017,2,3,0,984.36,997,978,86,93,75,1
12/12/2017,2,6,-2,1006.9,1010,998,81,87,75,1
12/13/2017,6,9,3,994.12,1004,988,83,87,76,1
12/14/2017,4,6,1,990.05,992,988,77,87,70,0
12/15/2017,4,6,1,997.51,1009,988,86,93,81,1
12/16/2017,2,5,0,1016.86,1022,1010,82,93,61,0
12/17/2017,2,9,-4,1021.32,1024,1018,92,100,76,1
12/18/2017,4,8,1,1028.7,1033,1020,85,93,71,0
12/19/2017,4,8,-1,1033.98,1035,1033,84,100,71,0
12/20/2017,8,11,6,1034.22,1035,1033,92,94,87,1
12/21/2017,10,12,9,1034.31,1035,1034,90,94,76,1
12/22/2017,10,12,8,1035.07,1037,1033,89,94,82,0
12/23/2017,9,10,8,1031.69,1035,1029,86,87,81,0
12/24/2017,9,10,8,1023.55,1028,1020,85,93,76,0
12/25/2017,,,,,,,,,,0
12/26/2017,6,8,4,992.24,999,979,82,87,66,1
12/27/2017,4,7,1,987.02,998,977,84,93,75,1
12/28/2017,2,6,-1,1002.4,1006,998,79,93,61,0
12/29/2017,3,9,-3,996.19,1005,990,76,93,61,1
12/30/2017,10,14,5,995.77,1001,989,76,94,63,1
12/31/2017,11,14,8,994.14,999,991,82,94,71,1
